State,District,Year,Quarter,Amount,Insurance_Count
Himachal Pradesh,Kinnaur,2020,2,688.0,3
Himachal Pradesh,Solan,2020,3,38040.0,132
Himachal Pradesh,Sirmaur,2020,3,10928.0,39
Himachal Pradesh,Shimla,2020,3,26993.0,74
Himachal Pradesh,Bilaspur,2020,3,4750.0,17
Himachal Pradesh,Hamirpur,2020,3,8139.0,25
Himachal Pradesh,Una,2020,3,6127.0,31
Himachal Pradesh,Kangra,2020,3,26682.0,89
Himachal Pradesh,Kullu,2020,3,14714.0,34
Himachal Pradesh,Mandi,2020,3,21176.0,58
Himachal Pradesh,Lahul And Spiti,2020,3,1719.0,9
Himachal Pradesh,Chamba,2020,3,4150.0,14
Himachal Pradesh,Kinnaur,2020,3,2141.0,9
Himachal Pradesh,Solan,2020,4,88870.0,162
Himachal Pradesh,Sirmaur,2020,4,47332.0,50
Himachal Pradesh,Shimla,2020,4,57412.0,74
Himachal Pradesh,Bilaspur,2020,4,16248.0,19
Himachal Pradesh,Hamirpur,2020,4,57764.0,59
Himachal Pradesh,Una,2020,4,48891.0,51
Himachal Pradesh,Kangra,2020,4,166625.0,153
Himachal Pradesh,Kullu,2020,4,14390.0,19
Himachal Pradesh,Mandi,2020,4,83521.0,73
Himachal Pradesh,Lahul And Spiti,2020,4,1018.0,3
Himachal Pradesh,Chamba,2020,4,20481.0,29
Himachal Pradesh,Kinnaur,2020,4,28414.0,18
Himachal Pradesh,Solan,2021,1,140127.0,248
Himachal Pradesh,Sirmaur,2021,1,57506.0,82
Himachal Pradesh,Shimla,2021,1,96526.0,97
Himachal Pradesh,Bilaspur,2021,1,38469.0,43
Himachal Pradesh,Hamirpur,2021,1,121562.0,84
Himachal Pradesh,Una,2021,1,61213.0,67
Himachal Pradesh,Kangra,2021,1,225446.0,214
Himachal Pradesh,Kullu,2021,1,22094.0,58
Himachal Pradesh,Mandi,2021,1,82328.0,116
Himachal Pradesh,Lahul And Spiti,2021,1,10490.0,4
Himachal Pradesh,Chamba,2021,1,44528.0,41
Himachal Pradesh,Kinnaur,2021,1,6203.0,10
Himachal Pradesh,Solan,2021,2,196231.0,243
Himachal Pradesh,Sirmaur,2021,2,115857.0,107
Himachal Pradesh,Shimla,2021,2,118778.0,117
Himachal Pradesh,Bilaspur,2021,2,66886.0,68
Himachal Pradesh,Hamirpur,2021,2,146075.0,86
Himachal Pradesh,Una,2021,2,86930.0,65
Himachal Pradesh,Kangra,2021,2,344261.0,233
Himachal Pradesh,Kullu,2021,2,45639.0,75
Himachal Pradesh,Mandi,2021,2,197249.0,135
Himachal Pradesh,Lahul And Spiti,2021,2,10582.0,7
Himachal Pradesh,Chamba,2021,2,60257.0,59
Himachal Pradesh,Kinnaur,2021,2,13593.0,15
Himachal Pradesh,Solan,2021,3,390500.0,391
Himachal Pradesh,Sirmaur,2021,3,167321.0,133
Himachal Pradesh,Shimla,2021,3,189891.0,137
Himachal Pradesh,Bilaspur,2021,3,143442.0,97
Himachal Pradesh,Hamirpur,2021,3,198322.0,133
Himachal Pradesh,Una,2021,3,174175.0,95
Himachal Pradesh,Kangra,2021,3,662048.0,362
Himachal Pradesh,Kullu,2021,3,138495.0,168
Himachal Pradesh,Mandi,2021,3,200257.0,125
Himachal Pradesh,Lahul And Spiti,2021,3,25448.0,10
Himachal Pradesh,Chamba,2021,3,119346.0,87
Himachal Pradesh,Kinnaur,2021,3,35300.0,21
Himachal Pradesh,Solan,2021,4,677171.0,506
Himachal Pradesh,Sirmaur,2021,4,327046.0,196
Himachal Pradesh,Shimla,2021,4,487857.0,192
Himachal Pradesh,Bilaspur,2021,4,195467.0,116
Himachal Pradesh,Hamirpur,2021,4,454797.0,234
Himachal Pradesh,Una,2021,4,489125.0,245
Himachal Pradesh,Kangra,2021,4,1087881.0,535
Himachal Pradesh,Kullu,2021,4,207502.0,97
Himachal Pradesh,Mandi,2021,4,461966.0,216
Himachal Pradesh,Lahul And Spiti,2021,4,14475.0,6
Himachal Pradesh,Chamba,2021,4,184684.0,96
Himachal Pradesh,Kinnaur,2021,4,79690.0,35
Himachal Pradesh,Solan,2022,1,852367.0,552
Himachal Pradesh,Sirmaur,2022,1,503526.0,253
Himachal Pradesh,Shimla,2022,1,482453.0,180
Himachal Pradesh,Bilaspur,2022,1,196856.0,108
Himachal Pradesh,Hamirpur,2022,1,604752.0,312
Himachal Pradesh,Una,2022,1,383701.0,198
Himachal Pradesh,Kangra,2022,1,1204389.0,674
Himachal Pradesh,Kullu,2022,1,184037.0,101
Himachal Pradesh,Mandi,2022,1,424112.0,189
Himachal Pradesh,Lahul And Spiti,2022,1,26969.0,9
Himachal Pradesh,Chamba,2022,1,277194.0,165
Himachal Pradesh,Kinnaur,2022,1,94383.0,27
Himachal Pradesh,Solan,2022,2,859012.0,556
Himachal Pradesh,Sirmaur,2022,2,341033.0,218
Himachal Pradesh,Shimla,2022,2,489594.0,221
Himachal Pradesh,Bilaspur,2022,2,213842.0,93
Himachal Pradesh,Hamirpur,2022,2,479368.0,239
Himachal Pradesh,Una,2022,2,450565.0,230
Himachal Pradesh,Kangra,2022,2,1348463.0,669
Himachal Pradesh,Kullu,2022,2,305767.0,159
Himachal Pradesh,Mandi,2022,2,500409.0,251
Himachal Pradesh,Lahul And Spiti,2022,2,52942.0,18
Himachal Pradesh,Chamba,2022,2,274749.0,154
Himachal Pradesh,Kinnaur,2022,2,55334.0,23
Himachal Pradesh,Solan,2022,3,1176468.0,805
Himachal Pradesh,Sirmaur,2022,3,498374.0,322
Himachal Pradesh,Shimla,2022,3,570328.0,295
Himachal Pradesh,Bilaspur,2022,3,266328.0,138
Himachal Pradesh,Hamirpur,2022,3,550440.0,301
Himachal Pradesh,Una,2022,3,358128.0,230
Himachal Pradesh,Kangra,2022,3,1348052.0,823
Himachal Pradesh,Kullu,2022,3,300504.0,156
Himachal Pradesh,Mandi,2022,3,588312.0,293
Himachal Pradesh,Lahul And Spiti,2022,3,42943.0,12
Himachal Pradesh,Chamba,2022,3,379656.0,217
Himachal Pradesh,Kinnaur,2022,3,82159.0,49
Himachal Pradesh,Solan,2022,4,1741427.0,1009
Himachal Pradesh,Sirmaur,2022,4,710927.0,432
Himachal Pradesh,Shimla,2022,4,854465.0,341
Himachal Pradesh,Bilaspur,2022,4,346816.0,174
Himachal Pradesh,Hamirpur,2022,4,728113.0,359
Himachal Pradesh,Una,2022,4,682027.0,353
Himachal Pradesh,Kangra,2022,4,2218111.0,1085
Himachal Pradesh,Kullu,2022,4,371574.0,175
Himachal Pradesh,Mandi,2022,4,725635.0,310
Himachal Pradesh,Lahul And Spiti,2022,4,80169.0,25
Himachal Pradesh,Chamba,2022,4,459421.0,249
Himachal Pradesh,Kinnaur,2022,4,141751.0,53
Himachal Pradesh,Solan,2023,1,1428093.0,812
Himachal Pradesh,Sirmaur,2023,1,732159.0,375
Himachal Pradesh,Shimla,2023,1,801571.0,334
Himachal Pradesh,Bilaspur,2023,1,212666.0,108
Himachal Pradesh,Hamirpur,2023,1,684183.0,350
Himachal Pradesh,Una,2023,1,621486.0,253
Himachal Pradesh,Kangra,2023,1,1883388.0,950
Himachal Pradesh,Kullu,2023,1,310035.0,189
Himachal Pradesh,Mandi,2023,1,633837.0,264
Himachal Pradesh,Lahul And Spiti,2023,1,5870.0,1
Himachal Pradesh,Chamba,2023,1,418898.0,242
Himachal Pradesh,Kinnaur,2023,1,93947.0,31
Himachal Pradesh,Solan,2023,2,1427609.0,878
Himachal Pradesh,Sirmaur,2023,2,518018.0,289
Himachal Pradesh,Shimla,2023,2,883035.0,351
Himachal Pradesh,Bilaspur,2023,2,317410.0,144
Himachal Pradesh,Hamirpur,2023,2,718811.0,371
Himachal Pradesh,Una,2023,2,645275.0,299
Himachal Pradesh,Kangra,2023,2,2087628.0,979
Himachal Pradesh,Kullu,2023,2,566436.0,227
Himachal Pradesh,Mandi,2023,2,750098.0,373
Himachal Pradesh,Lahul And Spiti,2023,2,64814.0,21
Himachal Pradesh,Chamba,2023,2,406428.0,229
Himachal Pradesh,Kinnaur,2023,2,113863.0,36
Himachal Pradesh,Solan,2023,3,1315793.0,825
Himachal Pradesh,Sirmaur,2023,3,642000.0,347
Himachal Pradesh,Shimla,2023,3,718409.0,264
Himachal Pradesh,Bilaspur,2023,3,345402.0,141
Himachal Pradesh,Hamirpur,2023,3,780271.0,375
Himachal Pradesh,Una,2023,3,506882.0,276
Himachal Pradesh,Kangra,2023,3,2023047.0,998
Himachal Pradesh,Kullu,2023,3,306144.0,133
Himachal Pradesh,Mandi,2023,3,659502.0,303
Himachal Pradesh,Lahul And Spiti,2023,3,116767.0,22
Himachal Pradesh,Chamba,2023,3,333469.0,202
Himachal Pradesh,Kinnaur,2023,3,122081.0,49
Himachal Pradesh,Solan,2023,4,2115674.0,1075
Himachal Pradesh,Sirmaur,2023,4,988869.0,460
Himachal Pradesh,Shimla,2023,4,1041293.0,373
Himachal Pradesh,Bilaspur,2023,4,478990.0,185
Himachal Pradesh,Hamirpur,2023,4,976800.0,437
Himachal Pradesh,Una,2023,4,917948.0,381
Himachal Pradesh,Kangra,2023,4,3070701.0,1319
Himachal Pradesh,Kullu,2023,4,555859.0,205
Himachal Pradesh,Mandi,2023,4,1051722.0,430
Himachal Pradesh,Lahul And Spiti,2023,4,36318.0,16
Himachal Pradesh,Chamba,2023,4,512946.0,287
Himachal Pradesh,Kinnaur,2023,4,151704.0,43
Jammu And Kashmir,Doda,2020,2,693.0,4
Jammu And Kashmir,Samba,2020,2,2538.0,12
Jammu And Kashmir,Srinagar,2020,2,3764.0,13
Jammu And Kashmir,Baramulla,2020,2,2309.0,8
Jammu And Kashmir,Jammu,2020,2,20793.0,90
Jammu And Kashmir,Ganderbal,2020,2,231.0,1
Jammu And Kashmir,Udhampur,2020,2,3721.0,15
Jammu And Kashmir,Bandipore,2020,2,226.0,1
Jammu And Kashmir,Reasi,2020,2,1356.0,7
Jammu And Kashmir,Kathua,2020,2,2171.0,9
Jammu And Kashmir,Kishtwar,2020,2,1027.0,5
Jammu And Kashmir,Pulwama,2020,2,1637.0,6
Jammu And Kashmir,Ramban,2020,2,1401.0,4
Jammu And Kashmir,Rajouri,2020,2,1961.0,10
Jammu And Kashmir,Kulgam,2020,2,231.0,1
Jammu And Kashmir,Budgam,2020,2,1699.0,4
Jammu And Kashmir,Anantnag,2020,2,1057.0,5
Jammu And Kashmir,Kupwara,2020,2,1669.0,11
Jammu And Kashmir,Doda,2020,3,1095.0,7
Jammu And Kashmir,Samba,2020,3,7652.0,26
Jammu And Kashmir,Srinagar,2020,3,12500.0,37
Jammu And Kashmir,Baramulla,2020,3,7873.0,31
Jammu And Kashmir,Jammu,2020,3,57768.0,178
Jammu And Kashmir,Ganderbal,2020,3,2398.0,7
Jammu And Kashmir,Udhampur,2020,3,2284.0,15
Jammu And Kashmir,Bandipore,2020,3,761.0,4
Jammu And Kashmir,Reasi,2020,3,5059.0,14
Jammu And Kashmir,Shopian,2020,3,383.0,3
Jammu And Kashmir,Poonch,2020,3,1058.0,3
Jammu And Kashmir,Kathua,2020,3,6856.0,25
Jammu And Kashmir,Kishtwar,2020,3,166.0,1
Jammu And Kashmir,Pulwama,2020,3,2994.0,11
Jammu And Kashmir,Ramban,2020,3,3343.0,10
Jammu And Kashmir,Rajouri,2020,3,4443.0,18
Jammu And Kashmir,Kulgam,2020,3,3014.0,5
Jammu And Kashmir,Budgam,2020,3,6888.0,23
Jammu And Kashmir,Anantnag,2020,3,1194.0,8
Jammu And Kashmir,Kupwara,2020,3,5610.0,15
Jammu And Kashmir,Doda,2020,4,10047.0,9
Jammu And Kashmir,Samba,2020,4,52801.0,55
Jammu And Kashmir,Mirpur,2020,4,2612.0,2
Jammu And Kashmir,Srinagar,2020,4,71117.0,48
Jammu And Kashmir,Baramulla,2020,4,26838.0,29
Jammu And Kashmir,Jammu,2020,4,234831.0,220
Jammu And Kashmir,Ganderbal,2020,4,11507.0,7
Jammu And Kashmir,Udhampur,2020,4,38569.0,39
Jammu And Kashmir,Bandipore,2020,4,6649.0,8
Jammu And Kashmir,Reasi,2020,4,26958.0,34
Jammu And Kashmir,Shopian,2020,4,5368.0,2
Jammu And Kashmir,Poonch,2020,4,26902.0,23
Jammu And Kashmir,Kathua,2020,4,48827.0,42
Jammu And Kashmir,Kishtwar,2020,4,16741.0,6
Jammu And Kashmir,Pulwama,2020,4,17539.0,14
Jammu And Kashmir,Ramban,2020,4,7703.0,9
Jammu And Kashmir,Rajouri,2020,4,12775.0,19
Jammu And Kashmir,Kulgam,2020,4,15663.0,6
Jammu And Kashmir,Budgam,2020,4,47506.0,26
Jammu And Kashmir,Anantnag,2020,4,32801.0,23
Jammu And Kashmir,Kupwara,2020,4,21107.0,26
Jammu And Kashmir,Muzaffarabad,2021,1,835.0,2
Jammu And Kashmir,Doda,2021,1,16399.0,15
Jammu And Kashmir,Samba,2021,1,70708.0,53
Jammu And Kashmir,Mirpur,2021,1,3853.0,2
Jammu And Kashmir,Srinagar,2021,1,89002.0,53
Jammu And Kashmir,Baramulla,2021,1,22277.0,33
Jammu And Kashmir,Jammu,2021,1,366886.0,330
Jammu And Kashmir,Ganderbal,2021,1,244079.0,168
Jammu And Kashmir,Udhampur,2021,1,58092.0,49
Jammu And Kashmir,Bandipore,2021,1,117749.0,45
Jammu And Kashmir,Reasi,2021,1,37520.0,20
Jammu And Kashmir,Shopian,2021,1,52181.0,16
Jammu And Kashmir,Poonch,2021,1,24190.0,21
Jammu And Kashmir,Kathua,2021,1,114276.0,74
Jammu And Kashmir,Kishtwar,2021,1,909.0,8
Jammu And Kashmir,Pulwama,2021,1,51363.0,38
Jammu And Kashmir,Ramban,2021,1,31961.0,14
Jammu And Kashmir,Rajouri,2021,1,31011.0,34
Jammu And Kashmir,Kulgam,2021,1,27494.0,13
Jammu And Kashmir,Budgam,2021,1,48723.0,38
Jammu And Kashmir,Anantnag,2021,1,90513.0,46
Jammu And Kashmir,Kupwara,2021,1,46267.0,33
Jammu And Kashmir,Doda,2021,2,43898.0,23
Jammu And Kashmir,Samba,2021,2,100030.0,65
Jammu And Kashmir,Mirpur,2021,2,4956.0,1
Jammu And Kashmir,Srinagar,2021,2,92975.0,70
Jammu And Kashmir,Baramulla,2021,2,56117.0,36
Jammu And Kashmir,Jammu,2021,2,621718.0,371
Jammu And Kashmir,Ganderbal,2021,2,78764.0,134
Jammu And Kashmir,Udhampur,2021,2,114207.0,71
Jammu And Kashmir,Bandipore,2021,2,58097.0,39
Jammu And Kashmir,Reasi,2021,2,46716.0,33
Jammu And Kashmir,Shopian,2021,2,27915.0,9
Jammu And Kashmir,Poonch,2021,2,29030.0,17
Jammu And Kashmir,Kathua,2021,2,144589.0,85
Jammu And Kashmir,Kishtwar,2021,2,11972.0,16
Jammu And Kashmir,Pulwama,2021,2,82595.0,42
Jammu And Kashmir,Ramban,2021,2,15378.0,13
Jammu And Kashmir,Rajouri,2021,2,61758.0,40
Jammu And Kashmir,Kulgam,2021,2,25961.0,11
Jammu And Kashmir,Budgam,2021,2,73783.0,41
Jammu And Kashmir,Anantnag,2021,2,66008.0,38
Jammu And Kashmir,Kupwara,2021,2,75622.0,42
Jammu And Kashmir,Muzaffarabad,2021,3,1419.0,2
Jammu And Kashmir,Doda,2021,3,37163.0,26
Jammu And Kashmir,Samba,2021,3,168234.0,98
Jammu And Kashmir,Mirpur,2021,3,8265.0,4
Jammu And Kashmir,Srinagar,2021,3,147231.0,74
Jammu And Kashmir,Baramulla,2021,3,57845.0,39
Jammu And Kashmir,Jammu,2021,3,624158.0,475
Jammu And Kashmir,Ganderbal,2021,3,26384.0,18
Jammu And Kashmir,Udhampur,2021,3,170249.0,94
Jammu And Kashmir,Bandipore,2021,3,56848.0,18
Jammu And Kashmir,Reasi,2021,3,61064.0,37
Jammu And Kashmir,Shopian,2021,3,47443.0,50
Jammu And Kashmir,Poonch,2021,3,19141.0,16
Jammu And Kashmir,Kathua,2021,3,134313.0,92
Jammu And Kashmir,Kishtwar,2021,3,32838.0,17
Jammu And Kashmir,Pulwama,2021,3,86114.0,118
Jammu And Kashmir,Ramban,2021,3,40117.0,18
Jammu And Kashmir,Rajouri,2021,3,61196.0,39
Jammu And Kashmir,Kulgam,2021,3,60071.0,24
Jammu And Kashmir,Budgam,2021,3,115627.0,84
Jammu And Kashmir,Anantnag,2021,3,135519.0,79
Jammu And Kashmir,Kupwara,2021,3,47894.0,30
Jammu And Kashmir,Doda,2021,4,53510.0,25
Jammu And Kashmir,Samba,2021,4,298729.0,150
Jammu And Kashmir,Mirpur,2021,4,5203.0,3
Jammu And Kashmir,Srinagar,2021,4,460213.0,193
Jammu And Kashmir,Baramulla,2021,4,155381.0,70
Jammu And Kashmir,Jammu,2021,4,1563386.0,918
Jammu And Kashmir,Ganderbal,2021,4,83757.0,43
Jammu And Kashmir,Udhampur,2021,4,174710.0,108
Jammu And Kashmir,Bandipore,2021,4,64569.0,29
Jammu And Kashmir,Reasi,2021,4,109941.0,64
Jammu And Kashmir,Shopian,2021,4,170478.0,154
Jammu And Kashmir,Poonch,2021,4,107585.0,57
Jammu And Kashmir,Kathua,2021,4,264155.0,151
Jammu And Kashmir,Kishtwar,2021,4,69915.0,29
Jammu And Kashmir,Pulwama,2021,4,214708.0,115
Jammu And Kashmir,Ramban,2021,4,86266.0,30
Jammu And Kashmir,Rajouri,2021,4,171652.0,81
Jammu And Kashmir,Kulgam,2021,4,148267.0,48
Jammu And Kashmir,Budgam,2021,4,483043.0,628
Jammu And Kashmir,Anantnag,2021,4,414820.0,155
Jammu And Kashmir,Kupwara,2021,4,123029.0,62
Jammu And Kashmir,Doda,2022,1,200819.0,66
Jammu And Kashmir,Samba,2022,1,336914.0,141
Jammu And Kashmir,Mirpur,2022,1,5326.0,2
Jammu And Kashmir,Srinagar,2022,1,734819.0,399
Jammu And Kashmir,Baramulla,2022,1,348488.0,171
Jammu And Kashmir,Jammu,2022,1,1927670.0,974
Jammu And Kashmir,Ganderbal,2022,1,85839.0,38
Jammu And Kashmir,Udhampur,2022,1,306421.0,142
Jammu And Kashmir,Bandipore,2022,1,153502.0,50
Jammu And Kashmir,Reasi,2022,1,165808.0,69
Jammu And Kashmir,Shopian,2022,1,223541.0,119
Jammu And Kashmir,Poonch,2022,1,88435.0,42
Jammu And Kashmir,Kathua,2022,1,442387.0,184
Jammu And Kashmir,Kishtwar,2022,1,78143.0,33
Jammu And Kashmir,Pulwama,2022,1,464390.0,265
Jammu And Kashmir,Ramban,2022,1,109268.0,32
Jammu And Kashmir,Rajouri,2022,1,171099.0,72
Jammu And Kashmir,Kulgam,2022,1,239998.0,94
Jammu And Kashmir,Budgam,2022,1,394334.0,252
Jammu And Kashmir,Anantnag,2022,1,523325.0,356
Jammu And Kashmir,Kupwara,2022,1,243741.0,83
Jammu And Kashmir,Muzaffarabad,2022,2,6048.0,3
Jammu And Kashmir,Doda,2022,2,187923.0,72
Jammu And Kashmir,Samba,2022,2,380723.0,208
Jammu And Kashmir,Mirpur,2022,2,8857.0,7
Jammu And Kashmir,Srinagar,2022,2,967474.0,528
Jammu And Kashmir,Baramulla,2022,2,366809.0,180
Jammu And Kashmir,Jammu,2022,2,1988901.0,1181
Jammu And Kashmir,Ganderbal,2022,2,79233.0,38
Jammu And Kashmir,Udhampur,2022,2,322630.0,193
Jammu And Kashmir,Bandipore,2022,2,126244.0,46
Jammu And Kashmir,Reasi,2022,2,136751.0,88
Jammu And Kashmir,Shopian,2022,2,172190.0,75
Jammu And Kashmir,Poonch,2022,2,144338.0,81
Jammu And Kashmir,Kathua,2022,2,445358.0,204
Jammu And Kashmir,Kishtwar,2022,2,100544.0,50
Jammu And Kashmir,Pulwama,2022,2,408613.0,199
Jammu And Kashmir,Ramban,2022,2,106990.0,37
Jammu And Kashmir,Rajouri,2022,2,235383.0,111
Jammu And Kashmir,Kulgam,2022,2,220085.0,106
Jammu And Kashmir,Budgam,2022,2,512454.0,259
Jammu And Kashmir,Anantnag,2022,2,539003.0,263
Jammu And Kashmir,Kupwara,2022,2,273241.0,142
Jammu And Kashmir,Muzaffarabad,2022,3,56.0,1
Jammu And Kashmir,Doda,2022,3,211141.0,115
Jammu And Kashmir,Samba,2022,3,442303.0,292
Jammu And Kashmir,Mirpur,2022,3,24984.0,20
Jammu And Kashmir,Srinagar,2022,3,908586.0,504
Jammu And Kashmir,Baramulla,2022,3,268011.0,131
Jammu And Kashmir,Jammu,2022,3,2443103.0,1674
Jammu And Kashmir,Ganderbal,2022,3,99812.0,50
Jammu And Kashmir,Udhampur,2022,3,394002.0,266
Jammu And Kashmir,Bandipore,2022,3,140927.0,52
Jammu And Kashmir,Reasi,2022,3,247331.0,140
Jammu And Kashmir,Shopian,2022,3,90368.0,59
Jammu And Kashmir,Poonch,2022,3,172947.0,79
Jammu And Kashmir,Kathua,2022,3,529015.0,342
Jammu And Kashmir,Kishtwar,2022,3,163254.0,64
Jammu And Kashmir,Pulwama,2022,3,308696.0,162
Jammu And Kashmir,Ramban,2022,3,126047.0,58
Jammu And Kashmir,Rajouri,2022,3,303672.0,139
Jammu And Kashmir,Kulgam,2022,3,196641.0,73
Jammu And Kashmir,Budgam,2022,3,519645.0,251
Jammu And Kashmir,Anantnag,2022,3,442368.0,219
Jammu And Kashmir,Kupwara,2022,3,248917.0,103
Jammu And Kashmir,Muzaffarabad,2022,4,9604.0,3
Jammu And Kashmir,Doda,2022,4,266240.0,118
Jammu And Kashmir,Samba,2022,4,656320.0,356
Jammu And Kashmir,Mirpur,2022,4,51068.0,25
Jammu And Kashmir,Srinagar,2022,4,926220.0,471
Jammu And Kashmir,Baramulla,2022,4,452532.0,171
Jammu And Kashmir,Jammu,2022,4,3260604.0,1879
Jammu And Kashmir,Ganderbal,2022,4,82168.0,38
Jammu And Kashmir,Udhampur,2022,4,561757.0,286
Jammu And Kashmir,Bandipore,2022,4,140579.0,54
Jammu And Kashmir,Reasi,2022,4,240637.0,124
Jammu And Kashmir,Shopian,2022,4,173169.0,59
Jammu And Kashmir,Poonch,2022,4,213470.0,88
Jammu And Kashmir,Kathua,2022,4,545133.0,254
Jammu And Kashmir,Kishtwar,2022,4,97461.0,62
Jammu And Kashmir,Pulwama,2022,4,400652.0,183
Jammu And Kashmir,Ramban,2022,4,97082.0,40
Jammu And Kashmir,Rajouri,2022,4,352179.0,167
Jammu And Kashmir,Kulgam,2022,4,182823.0,81
Jammu And Kashmir,Budgam,2022,4,484368.0,186
Jammu And Kashmir,Anantnag,2022,4,607958.0,273
Jammu And Kashmir,Kupwara,2022,4,309159.0,113
Jammu And Kashmir,Muzaffarabad,2023,1,3988.0,3
Jammu And Kashmir,Doda,2023,1,225252.0,96
Jammu And Kashmir,Samba,2023,1,599467.0,277
Jammu And Kashmir,Mirpur,2023,1,27903.0,12
Jammu And Kashmir,Srinagar,2023,1,1055223.0,470
Jammu And Kashmir,Baramulla,2023,1,422741.0,147
Jammu And Kashmir,Jammu,2023,1,3092481.0,1657
Jammu And Kashmir,Ganderbal,2023,1,128223.0,49
Jammu And Kashmir,Udhampur,2023,1,544808.0,238
Jammu And Kashmir,Bandipore,2023,1,196095.0,67
Jammu And Kashmir,Reasi,2023,1,277347.0,120
Jammu And Kashmir,Shopian,2023,1,209705.0,69
Jammu And Kashmir,Poonch,2023,1,149158.0,89
Jammu And Kashmir,Kathua,2023,1,506261.0,224
Jammu And Kashmir,Kishtwar,2023,1,168872.0,72
Jammu And Kashmir,Pulwama,2023,1,381535.0,148
Jammu And Kashmir,Ramban,2023,1,118120.0,39
Jammu And Kashmir,Rajouri,2023,1,246115.0,104
Jammu And Kashmir,Kulgam,2023,1,374422.0,113
Jammu And Kashmir,Budgam,2023,1,561024.0,201
Jammu And Kashmir,Anantnag,2023,1,657402.0,250
Jammu And Kashmir,Kupwara,2023,1,329735.0,110
Jammu And Kashmir,Muzaffarabad,2023,2,6952.0,1
Jammu And Kashmir,Doda,2023,2,310246.0,143
Jammu And Kashmir,Samba,2023,2,644903.0,332
Jammu And Kashmir,Mirpur,2023,2,29201.0,15
Jammu And Kashmir,Srinagar,2023,2,1303991.0,683
Jammu And Kashmir,Baramulla,2023,2,592287.0,215
Jammu And Kashmir,Jammu,2023,2,3178077.0,1710
Jammu And Kashmir,Ganderbal,2023,2,169949.0,69
Jammu And Kashmir,Udhampur,2023,2,517843.0,276
Jammu And Kashmir,Bandipore,2023,2,131745.0,59
Jammu And Kashmir,Reasi,2023,2,259277.0,129
Jammu And Kashmir,Shopian,2023,2,190895.0,74
Jammu And Kashmir,Poonch,2023,2,204724.0,99
Jammu And Kashmir,Kathua,2023,2,596557.0,263
Jammu And Kashmir,Kishtwar,2023,2,113660.0,57
Jammu And Kashmir,Pulwama,2023,2,435195.0,170
Jammu And Kashmir,Ramban,2023,2,90890.0,51
Jammu And Kashmir,Rajouri,2023,2,359591.0,134
Jammu And Kashmir,Kulgam,2023,2,316687.0,143
Jammu And Kashmir,Budgam,2023,2,617323.0,275
Jammu And Kashmir,Anantnag,2023,2,549864.0,219
Jammu And Kashmir,Kupwara,2023,2,354982.0,145
Jammu And Kashmir,Doda,2023,3,307395.0,140
Jammu And Kashmir,Samba,2023,3,642825.0,289
Jammu And Kashmir,Mirpur,2023,3,71881.0,22
Jammu And Kashmir,Srinagar,2023,3,1097144.0,583
Jammu And Kashmir,Baramulla,2023,3,510511.0,197
Jammu And Kashmir,Jammu,2023,3,2956782.0,1802
Jammu And Kashmir,Ganderbal,2023,3,174877.0,64
Jammu And Kashmir,Udhampur,2023,3,537296.0,321
Jammu And Kashmir,Bandipore,2023,3,144739.0,69
Jammu And Kashmir,Reasi,2023,3,289816.0,137
Jammu And Kashmir,Shopian,2023,3,118915.0,61
Jammu And Kashmir,Poonch,2023,3,342884.0,147
Jammu And Kashmir,Kathua,2023,3,661848.0,332
Jammu And Kashmir,Kishtwar,2023,3,251088.0,110
Jammu And Kashmir,Pulwama,2023,3,445019.0,176
Jammu And Kashmir,Ramban,2023,3,258748.0,83
Jammu And Kashmir,Rajouri,2023,3,355757.0,163
Jammu And Kashmir,Kulgam,2023,3,222947.0,79
Jammu And Kashmir,Budgam,2023,3,636758.0,316
Jammu And Kashmir,Anantnag,2023,3,614771.0,232
Jammu And Kashmir,Kupwara,2023,3,333873.0,130
Jammu And Kashmir,Doda,2023,4,409244.0,189
Jammu And Kashmir,Samba,2023,4,894382.0,402
Jammu And Kashmir,Mirpur,2023,4,65653.0,26
Jammu And Kashmir,Srinagar,2023,4,1200208.0,537
Jammu And Kashmir,Baramulla,2023,4,547589.0,197
Jammu And Kashmir,Jammu,2023,4,4418006.0,2185
Jammu And Kashmir,Ganderbal,2023,4,94791.0,47
Jammu And Kashmir,Udhampur,2023,4,883613.0,450
Jammu And Kashmir,Bandipore,2023,4,159820.0,63
Jammu And Kashmir,Reasi,2023,4,400644.0,171
Jammu And Kashmir,Shopian,2023,4,175492.0,55
Jammu And Kashmir,Poonch,2023,4,358098.0,144
Jammu And Kashmir,Kathua,2023,4,915976.0,445
Jammu And Kashmir,Kishtwar,2023,4,269578.0,137
Jammu And Kashmir,Pulwama,2023,4,377116.0,142
Jammu And Kashmir,Ramban,2023,4,195756.0,77
Jammu And Kashmir,Rajouri,2023,4,468990.0,226
Jammu And Kashmir,Kulgam,2023,4,316316.0,110
Jammu And Kashmir,Budgam,2023,4,678542.0,278
Jammu And Kashmir,Anantnag,2023,4,695092.0,223
Jammu And Kashmir,Kupwara,2023,4,407403.0,160
Jharkhand,Ramgarh,2020,2,9554.0,44
Jharkhand,Ranchi,2020,2,71618.0,376
Jharkhand,East Singhbhum,2020,2,56879.0,283
Jharkhand,Jamtara,2020,2,3204.0,16
Jharkhand,Dumka,2020,2,2326.0,9
